# Generates two random numbers between -2**31 and 2**31 - 1.Randomly generates 1 of the 10 opertions
A[32] B[32] Op[4] Sa[5] C[32] V
-2126143014	1640766584	11	0	506610181	0
-1409373467	2038993522	8	0	1	0
-112552191	1255631754	4	0	1212285696	0
934916347	397361369	15	0	1	0
-145482494	-1442491378	9	0	0	0
529143535	1544602691	9	0	0	0
1637390755	997626013	11	0	-2080283072	0
1259276888	-1301850113	10	0	-110600793	0
853721466	1698195655	15	0	1	0
595334151	896744221	15	0	1	0
1790202438	533751498	10	0	1969501324	0
1635386912	-821829586	8	0	1	0
-68746235	1492101805	15	0	0	0
1535888447	1329271985	9	0	0	0
-671806081	-1817474909	10	0	1147045340	0
-2098290435	-2066882607	9	0	0	0
-67357367	-1817599158	10	0	1750439427	0
1647394603	1594069767	5	0	2134097711	0
1117532506	841215007	8	0	1	0
-1336453208	1324750860	8	0	1	0
-78766553	1630386242	4	0	1628182530	0
1228776248	2103528512	4	0	1226899456	0
1703743096	1893899042	14	0	0	0
-405341047	-796556799	8	0	1	0
1990315849	-1941866629	4	0	67192649	0
1142762831	-1251691375	9	0	0	0
558441010	-230980124	9	0	0	0
-81089997	-1577736172	9	0	0	0
1043793110	252152962	15	0	1	0
-400334809	2128395323	5	0	-16778177	0
2116014819	-1398366523	5	0	-20979993	0
-971938121	1750942398	11	0	295868736	0
335669507	-1160291415	11	0	1093141588	0
1192263803	904226697	14	0	0	0
621033987	-1870592658	15	0	1	0
1614862186	609449305	4	0	541087048	0
1076613170	-29551215	15	0	1	0
1382710855	386354338	4	0	302140418	0
1153831525	-484304275	15	0	1	0
-2008609001	592666769	5	0	-1420333161	0
-2074615376	-1492115284	14	0	1	0
-1506347805	1326224329	9	0	0	0
1178624740	-974346258	4	0	1145053924	0
70854949	1830108900	8	0	1	0
1577257378	1795369276	4	0	1241712928	0
2024274514	-1340507396	11	0	121636097	0
-296858289	-391344514	4	0	-401863602	0
-2097566566	-50816762	10	0	2114008476	0
750450093	-102910986	5	0	-33556481	0
1089129041	1210311609	8	0	1	0
-373896690	-1164738801	10	0	1394980097	0
2034866489	1959817221	11	0	-2111437118	0
1296463017	-1711805968	8	0	1	0
1828799453	-520985257	9	0	0	0
-307032654	1657037458	4	0	1619001490	0
1838865993	642936488	5	0	1876623081	0
1244263522	1544614980	8	0	1	0
345476347	479482676	11	0	-479715328	0
1727397251	2049595619	4	0	1646286979	0
763682114	-2049272183	15	0	1	0
608143247	-620599971	5	0	-12589089	0
869770074	-1895325827	11	0	1076379776	0
-49067385	-736344900	11	0	48279872	0
265146789	1930211827	15	0	1	0
995402803	1876605338	8	0	1	0
123742937	1406277267	9	0	0	0
-882458357	388190271	14	0	1	0
1329840259	-824052659	4	0	1312931841	0
233556328	-1503145794	11	0	1343235585	0
-1968159878	2145976710	14	0	1	0
-1200784961	-212563673	4	0	-1337718489	0
-1332026242	-1917242135	14	0	1	0
522609233	1106884360	4	0	18883072	0
866403489	-1606404305	9	0	0	0
-1470846054	-699117729	15	0	0	0
-404462860	696155388	8	0	1	0
795239933	1495239315	4	0	151388305	0
286809366	639662986	10	0	926426780	0
928954387	-218846146	5	0	-134300609	0
-1371578943	1237746005	15	0	0	0
969537951	593717569	9	0	0	0
752404164	233013642	11	0	-771475407	0
125272568	-327284560	10	0	-351696568	0
1184906047	-1232488832	9	0	0	0
1971480478	-1879559950	10	0	-92645524	0
-850569487	-1761430164	4	0	-2063592352	0
-1682661951	980372827	15	0	0	0
-370051828	312664304	4	0	10510336	0
319809546	-893759933	10	0	-642406839	0
642005867	-805208505	10	0	-163232468	0
804439183	-801314874	11	0	71728	0
-1272117026	1780162218	15	0	0	0
-1333028439	-2922122	14	0	1	0
-2117324932	-1381601292	11	0	1376882691	0
251508644	-1144854802	15	0	1	0
32800486	-1029111813	11	0	1006829568	0
-1391823466	-1284643739	10	0	510104051	0
-305892063	-1465758583	9	0	0	0
-2114186756	1373888919	9	0	0	0
2013436486	1124433910	15	0	1	0
-1218630305	1588338082	15	0	0	0
-1815389315	1740137599	4	0	59261053	0
1470142285	-1441412443	15	0	1	0
449271429	77866275	15	0	1	0
887097439	-287336621	11	0	16801952	0
-1492982009	-174602922	5	0	-141039785	0
424482931	-1391917684	15	0	1	0
-1853562505	220904103	14	0	1	0
-693264935	917249106	5	0	-156394021	0
-1286395535	-944427788	15	0	0	0
-1522009405	-1894071640	5	0	-1352664341	0
-1096483511	-116219299	14	0	1	0
1049928520	-968615566	5	0	-19612806	0
1711310146	-1227218240	15	0	1	0
-803959925	-1784141310	10	0	1169990025	0
1880932491	1730293638	4	0	1610612866	0
-534039553	-1293789908	8	0	1	0
-1479984488	218853265	10	0	-1430104823	0
-1385902034	1183606935	15	0	0	0
-131725458	-1359726867	9	0	0	0
-1427542599	1640340776	11	0	336724550	0
693075534	371214275	11	0	-1064271824	0
1206052082	2139671018	14	0	0	0
-786307298	-660733820	9	0	0	0
901816950	-1628303614	10	0	-1422742156	0
201637530	-1280882000	14	0	0	0
1688216643	1077136506	10	0	613673017	0
2134742305	-1026683926	4	0	1108082976	0
1054998225	284615405	4	0	283173569	0
-1528878803	-492710833	9	0	0	0
-334871448	336677424	14	0	1	0
-1629242598	1617994991	10	0	-23912459	0
-2122653233	-1339040910	8	0	1	0
-1454624930	-2043500454	10	0	796821252	0
2033692454	1547295168	5	0	2101346278	0
-1523071445	80966508	5	0	-1510475921	0
-2022772504	-1600344233	10	0	670195647	0
1751352869	-1208709733	5	0	-553025	0
1205684858	-325508491	14	0	0	0
362471920	476234974	5	0	502982142	0
-301904281	-636463716	11	0	32415744	0
832728609	-1428782147	8	0	1	0
-1736629687	-845571922	11	0	570574096	0
-190263615	1784798322	9	0	0	0
-543939471	-1537376223	4	0	-2079064031	0
1283002568	1051348869	9	0	0	0
-226980027	2094285378	9	0	0	0
1276929249	-930249765	4	0	1208746177	0
1956124809	2138556020	14	0	0	0
838276184	526343734	4	0	290919440	0
730830576	1274348900	9	0	0	0
561818245	-734604046	10	0	-179667337	0
-916894008	-1037135205	9	0	0	0
1320236657	1151218697	5	0	1321154169	0
590361901	-1651536312	10	0	-1094730907	0
1919757293	-1908256544	14	0	0	0
1737450504	-746490449	9	0	0	0
1536391600	-2111835942	14	0	0	0
838957032	-507699745	5	0	-205684737	0
1077387858	-1030081366	11	0	1027623173	0
-1258185529	444058863	4	0	268537031	0
1797991130	245134677	11	0	-1874821088	0
-1724510268	-2142759812	14	0	1	0
-102509615	-1369745201	11	0	271392	0
-665652179	-1574394352	9	0	0	0
-1286204239	-154377261	9	0	0	0
-1680476100	927204878	14	0	1	0
995054829	-1737732011	14	0	0	0
-706978530	-1825924926	15	0	0	0
-406880368	-971943858	9	0	0	0
624074652	685003297	4	0	537924096	0
-641975149	-127258593	11	0	100778848	0
-2019874189	-46968634	10	0	2057861813	0
1999087321	-1406537374	15	0	1	0
-1236938978	-207408767	10	0	1172766367	0
-678681942	-472353175	9	0	0	0
214433029	-582734264	8	0	1	0
1515608180	-288657560	4	0	1245857888	0
346019307	1725636075	14	0	0	0
1478880731	102442761	10	0	1581173458	0
1313394783	1025844907	4	0	201326603	0
-1965962667	-441688227	11	0	268574882	0
-1701066213	-635214790	8	0	1	0
1208363392	-764623194	5	0	-630263898	0
-2142231069	-2044411318	14	0	1	0
-404800349	1940098618	4	0	1669532706	0
1902519101	-1433594464	9	0	0	0
1183206861	-55254831	4	0	1149518017	0
-813841187	904570669	4	0	90735629	0
-378835876	202245478	4	0	134874180	0
-553297430	1806240810	8	0	1	0
1339521566	1575763716	8	0	1	0
-406554323	-796668926	9	0	0	0
-374271492	943669533	4	0	674300188	0
-298067696	1852751661	5	0	-293601475	0
-1787110820	1303688335	9	0	0	0
-381995915	-309810946	8	0	1	0
246608512	-1216305868	5	0	-1078790220	0
-817264103	1075996240	9	0	0	0
331253999	1694355272	5	0	2013253615	0
-808541861	171577380	15	0	0	0
428000043	-146387534	5	0	-3747909	0
-1284816116	646627790	9	0	0	0
-1807950874	-1430893197	10	0	1049269909	0
-1048283975	2073223974	11	0	73992256	0
-215633402	648350793	11	0	140132784	0
614366422	-337714733	8	0	1	0
-1850145230	-326311124	10	0	2100684062	0
-1129452331	1790861887	11	0	20975872	0
759840120	271782747	15	0	1	0
-2076723746	-388517450	5	0	-319310338	0
1685865887	-13072854	11	0	8599616	0
38916827	-1991730519	8	0	1	0
1694443461	-736477757	4	0	1142564289	0
1564720817	1395751735	14	0	0	0
-1228744150	-70244222	4	0	-1296037886	0
-633096725	896963305	5	0	-8931349	0
1827600467	1626168155	9	0	0	0
381294796	1234856110	8	0	1	0
585931041	124024846	14	0	0	0
442529681	1559370787	11	0	-1592950708	0
-310959514	1458026970	15	0	0	0
598693767	-1919609572	8	0	1	0
1695208582	1494928184	4	0	1091223552	0
410510982	634152957	14	0	0	0
-579421575	-1290981550	8	0	1	0
1081818395	-1946955978	15	0	1	0
-945415760	-921775486	14	0	1	0
-2135712878	321759391	15	0	0	0
-1752439096	466062247	4	0	327385728	0
-1004372123	807063402	15	0	0	0
1549409871	-487604443	15	0	1	0
1456067761	1014458988	9	0	0	0
-512213285	262907257	8	0	1	0
390547861	-377227290	14	0	0	0
-1785459025	1480943861	5	0	-573214977	0
-887952944	1176428849	14	0	1	0
1019025817	-528780559	10	0	-590976152	0
535952398	-739919592	11	0	537527009	0
781765060	561359203	10	0	267215015	0
1422419489	1369875688	14	0	0	0
-1529307960	824314517	5	0	-1241866531	0
-954860986	-1860481702	5	0	-685768866	0
570886256	2096124537	11	0	-2130139770	0
1577554453	-1392945518	8	0	1	0
-2054685580	1866955416	15	0	0	0
-384549114	1713515468	4	0	1610623748	0
-898817601	-1365552308	11	0	285248512	0
575552316	72535044	14	0	0	0
646013133	-581284768	5	0	-2396947	0
492134660	-334547334	15	0	1	0
-1834562659	1193347874	11	0	676869184	0
814958919	-334889466	10	0	-593840319	0
343411174	-609890349	10	0	-807549387	0
556093138	-400869982	15	0	1	0
-1094555202	-434811677	9	0	0	0
1820043906	-525922176	10	0	-1931691518	0
307544365	2116750881	11	0	-2122305326	0
-2027361262	2105498757	5	0	-8389481	0
8233144	-19186819	4	0	5840952	0
733608673	13020050	8	0	1	0
1006307641	479493658	5	0	1073708859	0
-684720212	-378550682	15	0	0	0
41689163	-679220503	9	0	0	0
358453557	1321188692	15	0	1	0
-1639762861	-1426288454	10	0	884974825	0
-176412740	-1095907697	4	0	-1272183156	0
99766140	-1972395772	5	0	-1879052420	0
-686400656	-1252659436	9	0	0	0
1944294294	366936916	5	0	2013238230	0
-1222604751	1176261631	11	0	147006464	0
1507414666	-834694551	10	0	-1746485021	0
1120270543	-1937764331	8	0	1	0
1231464440	-1235361164	15	0	1	0
593050048	2125251833	9	0	0	0
-1047196900	-467585397	14	0	1	0
1541575654	475823878	5	0	1610547174	0
1184246555	-1339355970	14	0	0	0
-998836966	651768451	10	0	-491796583	0
-1442288236	383266129	15	0	0	0
1979932708	144316938	10	0	2123987502	0
-815150313	-1870251321	15	0	0	0
88714550	-505263879	10	0	-458496561	0
-1058439405	-2037093143	10	0	1182602234	0
-1951843018	1554216413	4	0	144782612	0
1032051495	-1306583565	4	0	805509411	0
-662046589	1322242581	11	0	556795240	0
1797379320	-1367800700	8	0	1	0
-1388240993	-2128936552	5	0	-1386537057	0
-1339167704	-285986774	10	0	1591335938	0
142079454	-1728600316	4	0	142058756	0
-916764177	1813917421	8	0	1	0
1537649131	27977477	9	0	0	0
-1464853833	1965016069	15	0	0	0
-1946787321	853834507	9	0	0	0
1403861959	283569111	8	0	1	0
-78408848	-659935231	10	0	603562865	0
1850156135	-240213610	15	0	1	0
1959592943	-626374390	8	0	1	0
1437984766	-802181010	5	0	-708839426	0
-1567153235	914335518	11	0	1224759360	0
1733767374	1759103082	5	0	1876949230	0
-1702142633	-637538871	11	0	603980320	0
-1020713550	686487896	4	0	2629904	0
1468330818	-129854396	11	0	3737785	0
-57224991	1597086017	4	0	1544589377	0
470694691	1643975122	11	0	-2113879028	0
824443862	-746421724	14	0	0	0
-900926081	-474745986	5	0	-335546497	0
1041921379	912059026	14	0	0	0
1121052099	1655565031	10	0	545001252	0
666842395	180412796	15	0	1	0
-1910692435	1079641384	8	0	1	0
432583305	2123011332	5	0	2143991693	0
1305050026	-1589192338	5	0	-305136658	0
-1168936134	1903289611	10	0	-886925775	0
1940626070	480150477	10	0	1865750875	0
476931126	540982490	8	0	1	0
-27317014	-58176536	8	0	1	0
-144056822	116947918	10	0	-242113084	0
-1081415936	1613834217	15	0	0	0
-1589709562	1687369811	14	0	1	0
892686242	-542275043	4	0	354748928	0
-1886101871	-1154187247	14	0	1	0
-1049768721	-257392442	4	0	-1071087418	0
1921231611	-1770774830	9	0	0	0
475927746	-1053907375	4	0	918592	0
-892242813	-1893071912	11	0	805603364	0
1704879380	1674459211	15	0	1	0
1404541905	581799343	4	0	44403073	0
-1946826684	-1309069648	15	0	0	0
-1639710839	163296922	4	0	134461064	0
2143791534	1811821257	11	0	-2147466224	0
-34299784	776538395	5	0	-153221	0
445616941	194188569	5	0	463443773	0
-1034943326	452761449	9	0	0	0
1867331856	-974754110	4	0	1162094592	0
-1810347551	1897724405	5	0	-182650379	0
1734196690	-1375042838	15	0	1	0
-431925095	854862517	10	0	-726306260	0
832058048	169803519	11	0	-1000275712	0
1746703839	85390006	10	0	1829398377	0
-270036852	-1391917518	15	0	0	0
-970105445	247790197	10	0	-924211218	0
-166314488	1050588064	8	0	1	0
-1296723274	327327053	5	0	-1279811585	0
-1956131770	954372764	14	0	1	0
1618600461	43708186	9	0	0	0
-738425444	-1873512733	5	0	-738396161	0
-1438062195	488428054	11	0	1084425312	0
1001553413	479013872	8	0	1	0
506306409	-1595930368	8	0	1	0
-1903947908	167871887	4	0	167773452	0
1896124062	542237253	5	0	1901457119	0
-1288266543	-1050546933	11	0	210240036	0
-903836969	-844732889	11	0	811143432	0
-40856147	-1576015956	9	0	0	0
-1391720251	-1435686533	15	0	0	0
-52972550	1013512301	5	0	-50332673	0
-1421776990	1905353816	15	0	0	0
-824002592	2122573747	11	0	18614284	0
-1420338377	-1428309491	15	0	0	0
1808709028	20162583	14	0	0	0
-1716715180	1429248103	15	0	0	0
832275209	-1479537091	8	0	1	0
-118755435	1590718616	11	0	17039458	0
327298928	1040469595	10	0	763781419	0
1889393917	1782527198	11	0	-2059402496	0
-1936923862	1904781795	9	0	0	0
-1863681160	2089087634	5	0	-51446790	0
-517982056	-1693814102	9	0	0	0
973802642	1066924219	8	0	1	0
-82984870	-230053010	14	0	1	0
1258083327	-41591534	14	0	0	0
425451183	1980183536	14	0	0	0
1305722771	1789933206	8	0	1	0
-1608689774	61531348	5	0	-1547700266	0
-1436207932	282460015	4	0	4535364	0
-421040238	-1071869507	8	0	1	0
1221087451	-200992241	10	0	-1127396652	0
-1505325262	2076624909	5	0	-3748033	0
197319159	884104057	14	0	0	0
884367014	-1992598861	8	0	1	0
1352313213	-92748883	15	0	1	0
670004195	-1420641775	14	0	0	0
1053862236	-99201638	10	0	-993598266	0
-457933788	2106535169	15	0	0	0
1189517551	1487692676	8	0	1	0
-921549776	-497202597	8	0	1	0
225157997	2110694352	11	0	-2112857086	0
265001712	1879932618	9	0	0	0
980352328	-1259915651	15	0	1	0
205034818	589657163	14	0	0	0
555927036	-1035492376	5	0	-479729668	0
239830992	589397968	5	0	795606992	0
-1324573074	1587420043	14	0	1	0
-301797743	852684497	8	0	1	0
173277487	-51208910	14	0	0	0
1159656112	-1151802412	11	0	10554379	0
563443190	-1785349006	11	0	1248461321	0
820739329	25587864	4	0	8548352	0
1400964692	235516738	15	0	1	0
147946770	-528851249	5	0	-386170913	0
375852936	1824123821	14	0	0	0
-1723519500	458425973	4	0	423691380	0
333159683	960778473	5	0	1004527083	0
42033783	1337499725	8	0	1	0
-1234806873	-1228230015	9	0	0	0
1418121093	-1591915712	10	0	-174357307	0
1620053320	-374682542	4	0	1619004480	0
-798104462	-929244301	10	0	418463489	0
-1992139523	1357804160	14	0	1	0
511105206	-1586986697	5	0	-1082205769	0
-1053444448	982906806	11	0	71960649	0
-1752386120	-1800334578	8	0	1	0
267669099	1231967103	4	0	157565547	0
328615662	-1801018020	4	0	277218380	0
-1482758346	455767042	14	0	1	0
-209220824	-1971845963	14	0	1	0
-1134689604	-183956714	10	0	1230440874	0
-429844709	-637595409	8	0	1	0
1166398021	-361700812	14	0	0	0
-753230633	576363988	8	0	1	0
969982996	-687597948	4	0	285213700	0
1425757635	-1306935178	5	0	-151267849	0
-1243806824	-1682427145	14	0	1	0
-1750959174	-1351021369	15	0	0	0
1715760346	-997475510	11	0	422576165	0
653400100	-413523816	5	0	-403031876	0
-112877271	40283655	14	0	1	0
436367700	2108520256	8	0	1	0
-2000127919	-1133863216	5	0	-1125450031	0
-331115603	-967847852	14	0	1	0
-127671228	40316502	4	0	6497348	0
-200802285	1559559084	15	0	0	0
-2123065025	-1637225261	9	0	0	0
1334055950	1264775734	8	0	1	0
-1058501042	744307131	4	0	4720650	0
400221177	-37212349	14	0	0	0
1462045106	-101673673	10	0	-1361732475	0
1814988710	670542018	4	0	606503042	0
-722472365	-1738268724	5	0	-588251169	0
-970474729	-1419330821	8	0	1	0
290124017	-1131062624	4	0	268456096	0
-974662208	1206620708	5	0	-940582940	0
1550934336	473321747	14	0	0	0
-116073911	1311237269	4	0	1208270849	0
623119804	1167497376	5	0	1706466748	0
2038199023	1747695408	14	0	0	0
-2136876658	71915187	9	0	0	0
1134179228	-75680584	14	0	0	0
668747077	-2019235017	14	0	0	0
-729338644	539834848	11	0	189841939	0
-1383633805	-857037108	9	0	0	0
-744552251	1315550318	11	0	536888080	0
-1949408039	791667563	5	0	-1343232005	0
